         388408497 function calls (387113178 primitive calls) in 354.312 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       12    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\distribute\distribute_lib.py:4063(_reduce_to)
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\multiprocessing\synchronize.py:217(Condition)
        6    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\layers\layer.py:914(<genexpr>)
        2    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\re\_parser.py:953(fix_flags)
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\threading.py:837(_newname)
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\threading.py:1040(_set_native_id)
        4    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\zipfile\__init__.py:726(_check_compression)
        1    0.000    0.000    0.000    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_ContextOptionsSetDevicePlacementPolicy}
        1    0.000    0.000    0.000    0.000 {built-in method tensorflow.python._pywrap_tfe.TF_DeleteDeviceList}
        2    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\backend\tensorflow\optimizer.py:90(_apply_weight_decay)
        2    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\ops\custom_gradient.py:323(decorator)
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\legacy\layers.py:15(AlphaDropout)
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\legacy\preprocessing\sequence.py:12(TimeseriesGenerator)
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\copyreg.py:98(__newobj__)
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\threading.py:1354(_make_invoke_excepthook)
        3    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tqdm\std.py:226(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tqdm\std.py:1147(__del__)
        2    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\ops.py:4099(_override_gradient_function)
        9    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\device_spec.py:282(device_index)
        3    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\util\object_identity.py:129(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\func_graph.py:898(saveable)
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\multiprocessing\synchronize.py:328(Event)
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\legacy\layers.py:65(RandomHeight)
        2    0.000    0.000    0.000    0.000 {method 'union' of 'frozenset' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\core\function\trace_type\util.py:29(is_attrs)
        5    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\trackable\base.py:53(name)
        2    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\ops\custom_gradient.py:327(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\trainers\trainer.py:227(<lambda>)
        1    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
        3    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\zipfile\__init__.py:745(_get_compressor)
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\zipfile\__init__.py:2058(_fpclose)
        2    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\ops.py:1683(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\eager\lift_to_graph.py:248(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\threading.py:1483(current_thread)
        1    0.000    0.000    0.000    0.000 {method 'is_dir' of 'nt.DirEntry' objects}
        4    0.000    0.000    0.000    0.000 {method 'count' of 'list' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\tempfile.py:229(_get_candidate_names)
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\eager\context.py:117(jit_compile_rewrite_enabled)
        1    0.000    0.000    0.000    0.000 {built-in method tensorflow.python._pywrap_tfe.TF_DeviceListCount}
        1    0.000    0.000    0.000    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_SetEagerContext}
        3    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\utils\tracking.py:109(lock)
        5    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\trackable\base.py:57(ref)
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\multiprocessing\context.py:237(get_context)
        4    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\layers\layer.py:437(_obj_type)
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\multiprocessing\synchronize.py:90(_make_methods)
        2    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\re\_parser.py:77(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\threading.py:1234(daemon)
        2    0.000    0.000    0.000    0.000 <frozen codecs>:260(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tqdm\utils.py:139(__getattr__)
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\util\object_identity.py:144(__len__)
        2    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\optimizers\base_optimizer.py:499(scale_loss)
        2    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\eager\polymorphic_function\concrete_function.py:1564(_get_gradient_function)
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\backend\tensorflow\trainer.py:580(DeprecatedCompiledMetric)
        4    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\ops\function.py:295(<lambda>)
        2    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
        1    0.000    0.000    0.000    0.000 {method 'rsplit' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_TapeSetShouldRecordBackprop}
        1    0.000    0.000    0.000    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_SetCEagerContext}
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\legacy\layers.py:141(RandomWidth)
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\re\_compiler.py:467(_get_charset_prefix)
        3    0.000    0.000    0.000    0.000 {method 'bit_length' of 'int' objects}
        1    0.000    0.000    0.000    0.000 {method 'difference_update' of 'set' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\eager\record.py:38(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\eager\tape.py:25(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\eager\polymorphic_function\concrete_function.py:980(__init__)
     10/3    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\ops\math_grad.py:127(_ReduceGradientArg)
        2    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\data\ops\iterator_ops.py:939(value_type)
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\legacy\preprocessing\image.py:515(NumpyArrayIterator)
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\logging\__init__.py:243(_releaseLock)
   1203/3    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\eager\polymorphic_function\polymorphic_function.py:1070(_initialize_uninitialized_variables)
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\callbacks\progbar_logger.py:30(set_params)
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\multiprocessing\synchronize.py:130(Semaphore)
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\core\function\trace_type\util.py:34(is_np_ndarray)
        2    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
        2    0.000    0.000    0.000    0.000 {method '__exit__' of 'nt.ScandirIterator' objects}
        3    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\eager\context.py:181(executor_type)
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\eager\context.py:395(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_ContextOptionsSetJitCompileRewrite}
        1    0.000    0.000    0.000    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_ContextOptionsSetRunEagerOpAsFunction}
        6    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\ops\operation.py:310(_post_track_variable)
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\ops\node.py:91(output_tensors)
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\trainers\compile_utils.py:344(reset_state)
        3    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\pathlib.py:569(_tail)
        2    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
        2    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
        3    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\initializers\initializer.py:55(get_config)
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\layers\core\input_layer.py:78(dtype)
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\models\functional.py:193(<lambda>)
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\models\functional.py:200(<lambda>)
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\callbacks\history.py:31(on_train_begin)
        2    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\callbacks\callback.py:228(on_train_end)
        2    0.000    0.000    0.000    0.000 {built-in method _weakref.proxy}
        1    0.000    0.000    0.000    0.000 {method 'seek' of '_io.BufferedReader' objects}
        1    0.000    0.000    0.000    0.000 {method 'difference' of 'set' objects}
        3    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tqdm\utils.py:282(_screen_shape_wrapper)
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\eager\context.py:643(mark_as_global_context)
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\eager\context.py:463(<lambda>)
        3    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\distribute\distribute_lib.py:3528(strategy)
        3    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\tree\optree_impl.py:38(<lambda>)
        3    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\ops\symbolic_arguments.py:7(<lambda>)
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\models\functional.py:154(_obj_type)
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\multiprocessing\synchronize.py:191(RLock)
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\re\_compiler.py:31(_combine_flags)
        2    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\pathlib.py:560(root)
        2    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\numpy\core\numeric.py:2374(_array_equal_dispatcher)
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\tempfile.py:301(_gettempdir)
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\logging\__init__.py:1369(disable)
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\eager\polymorphic_function\concrete_function.py:1004(record)
        2    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\core\function\polymorphism\function_type.py:296(<genexpr>)
        2    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\core\function\polymorphism\function_type.py:300(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\multiprocessing\util.py:48(debug)
        2    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\distribute\distribute_lib.py:3334(_use_merge_call)
        3    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\distribute\distribute_lib.py:4126(_get_local_replica_id)
        2    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\ops\custom_gradient.py:391(<genexpr>)
        2    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\losses\loss.py:159(apply_mask)
        4    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\ops\operation.py:302(_post_build)
        2    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\losses\loss.py:73(_obj_type)
        3    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\keras\src\metrics\metric.py:183(_obj_type)
        1    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\multiprocessing\synchronize.py:166(Lock)
        2    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\re\_compiler.py:428(_get_iscased)
        2    0.000    0.000    0.000    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\re\_parser.py:172(__setitem__)
        1    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISDIR}
